CAPITAL
$ 11,0000
$ 66,0000
$ 117,0000
$ 12,0000
$ 44,0000
$ 257,0000
$ 2,0000
$ 108,0000
$ 8,0000
$ 16,0000
$ 4,0000
$ 45,0000
$ 825,0000
$ 1,080,0000
$ 23,0000
$ 25,0000
$ 1,369,0000
$ 4,0000
$ 76,0000
$ 35,0000
$ 72,0000
$ 6,0000
$ 210,0000
$ 70,0000
$ 1,0000
$ 1,600,0000
$ 80,0000
$ 5,0000
$ 150,0000
$ 120,0000
$ 20,0000
$ 482,0000
$ 2,0000
$ 31,0000
$ 31,0000
$ 141,0000
$ 435,0000
$ 53,0000
$ 35,0000
$ 24,0000
$ 2,0000
$ 100,0000
$ 62,0000
$ 6,291,0000
$ 6,851,0000
$ 5,000,0000
$ 5,153,0000
$ 5,000,0000
$ 21,159,0000
$ 10,0000
$ 336,0000
$ 2,439,0000
$ 2,440,0000
$ 2,440,0000
$ 2,439,0000
$ 71,0000
$ 77,0000
$ 1,0000
$ 14,0000
$ 92,0000
$ 2,573,0000
$ 182,0000
$ 434,0000
$ 1,500,0000
$ 256,0000
$ 334,0000
$ 1,0000
$ 1,0000
$ 1,0000
$ 70,0000
$ 21,0000
$ 50,0000
$ 3,308,0000
$ 5,0000
$ 500,0000
$ 14,0000
$ 50,0000
$ 180,0000
$ 11,0000
$ 774,0000
$ 3,0000
$ 345,0000
$ 345,0000
$ 345,0000
$ 620,0000
$ 30,0000
$ 2,0000
$ 2,0000
$ 116,0000
$ 30,0000
$ 122,0000
$ 14,823,0000
$ 26,0000
$ 77,0000
$ 2,0000
$ 92,0000
$ 2,0000
$ 47,0000
$ 80,0000
$ 13,0000
$ 44,0000
$ 104,0000
$ 104,0000
$ 2,999,0000
$ 1,533,0000
$ 159,0000
$ 14,0000
$ 253,0000
$ 253,0000
$ 253,0000
$ 253,0000
$ 253,0000
$ 7,0000
$ 605,0000
$ 2,240,0000
$ 939,0000
$ 2,229,0000
$ 6,774,0000
$ 703,0000
$ 703,0000
$ 703,0000
$ 262,0000
$ 367,0000
$ 368,0000
$ 368,0000
$ 4,0000
$ 130,0000
$ 119,0000
$ 804,0000
$ 3,0000
$ 50,0000
$ 5,0000
$ 8,0000
$ 32,0000
$ 247,0000
$ 404,0000
$ 9,0000
$ 18,0000
$ 30,0000
$ 10,0000
$ 33,0000
$ 800,0000
$ 500,0000
$ 4,0000
$ 23,0000
$ 385,0000
$ 77,0000
$ 220,0000
$ 16,0000
$ 2,0000
$ 250,0000
$ 47,0000
$ 406,0000
$ 560,0000
$ 116,0000
$ 14,0000
$ 180,0000
$ 327,0000
$ 2,0000
$ 481,0000
$ 276,0000
$ 607,0000
$ 203,0000
$ 64,0000
$ 165,0000
$ 210,0000
$ 33,0000
$ 3,0000
$ 10,0000
$ 92,0000
$ 86,0000
$ 101,0000
$ 63,0000
$ 6,0000
$ 23,0000
$ 2,0000
$ 3,0000
$ 127,0000
$ 173,0000
$ 43,0000
$ 98,0000
$ 13,0000
$ 8,0000
$ 50,0000
$ 590,0000
$ 30,0000
$ 70,0000
$ 220,0000
$ 87,0000
$ 116,0000
$ 4,297,0000
$ 30,0000
$ 902,0000
$ 42,0000
$ 45,0000
$ 167,0000
$ 71,0000
$ 27,0000
$ 53,0000
$ 310,0000
$ 65,0000
$ 65,0000
$ 65,0000
$ 831,0000
$ 125,0000
$ 251,0000
$ 36,0000
$ 463,0000
$ 134,0000
$ 110,0000
$ 54,0000
$ 42,0000
$ 262,0000
$ 44,0000
$ 44,0000
$ 2,0000
$ 2,0000
$ 734,0000
$ 607,0000
$ 40,0000
$ 200,0000
$ 70,0000
$ 339,0000
$ 209,0000
$ 9,0000
$ 724,0000
$ 110,0000
$ 71,0000
$ 4,0000
$ 673,0000
$ 673,0000
$ 5,0000
$ 20,0000
$ 1,406,0000
$ 3,830,0000
$ 1,724,0000
$ 1,645,0000
$ 50,0000
$ 166,0000
$ 276,0000
$ 34,0000
$ 6,841,0000
$ 1,956,0000
$ 750,0000
$ 1,057,0000
$ 152,0000
$ 50,0000
$ 9,0000
$ 120,0000
$ 227,0000
$ 3,325,0000
$ 215,0000
$ 88,0000
$ 292,0000
$ 2,0000
$ 3,0000
$ 156,0000
$ 22,0000
$ 4,0000
$ 2,0000
$ 491,0000
$ 296,0000
$ 347,0000
$ 26,0000
$ 48,0000
$ 38,0000
$ 407,0000
$ 159,0000
$ 139,0000
$ 257,0000
$ 124,0000
$ 20,0000
$ 15,0000
$ 50,0000
$ 30,0000
$ 277,0000
$ 19,0000
$ 15,0000
$ 518,0000
$ 37,0000
$ 2,0000
$ 939,0000
$ 10,0000
$ 100,0000
$ 1,553,0000
$ 37,0000
$ 200,0000
$ 2,0000
$ 49,0000
$ 78,0000
$ 1,547,0000
$ 52,0000
$ 19,0000
$ 36,0000
$ 90,0000
$ 210,0000
$ 239,0000
$ 11,0000
$ 19,0000
$ 19,0000
$ 19,0000
$ 200,0000
$ 180,0000
$ 39,0000
$ 39,0000
$ 77,0000
$ 1,0000
$ 38,0000
$ 17,0000
$ 137,0000
$ 137,0000
$ 137,0000
$ 12,0000
$ 5,0000
$ 5,0000
$ 19,0000
$ 11,0000
$ 5,0000
$ 5,0000
$ 517,0000
$ 86,0000
$ 8,0000
$ 2,0000
$ 50,0000
$ 182,0000
$ 120,0000
$ 120,0000
$ 122,0000
$ 110,0000
$ 87,0000
$ 89,0000
$ 87,0000
$ 89,0000
$ 87,0000
$ 108,0000
$ 13,0000
$ 2,500,0000
$ 17,0000
$ 150,0000
$ 11,0000
$ 24,0000
$ 50,0000
$ 127,0000
$ 80,0000
$ 500,0000
$ 59,0000
$ 500,0000
$ 47,0000
$ 84,0000
$ 603,0000
$ 137,0000
$ 179,0000
$ 20,0000
$ 1,250,0000
$ 200,0000
$ 321,0000
$ 260,0000
$ 285,0000
$ 185,0000
$ 8,0000
$ 102,0000
$ 96,0000
$ 2,0000
$ 145,0000
$ 35,0000
$ 43,0000
$ 371,0000
$ 322,0000
$ 372,0000
$ 119,0000
$ 28,0000
$ 827,0000
$ 2,960,0000
$ 372,0000
$ 2,200,0000
$ 2,350,0000
$ 404,0000
$ 1,358,0000
$ 5,000,0000
$ 59,0000
$ 362,0000
$ 105,0000
$ 167,0000
$ 5,792,0000
$ 1,178,0000
$ 400,0000
$ 413,0000
$ 487,0000
$ 264,0000
$ 160,0000
$ 351,0000
$ 98,0000
$ 5,315,0000
$ 487,0000
$ 6,0000
$ 18,0000
$ 30,0000
$ 1,0000
$ 25,0000
$ 57,0000
$ 2,653,0000
$ 1,136,0000
$ 50,0000
$ 100,0000
$ 152,0000
$ 153,0000
$ 99,0000
$ 137,0000
$ 331,0000
$ 15,0000
$ 192,0000
$ 11,0000
$ 17,0000
$ 64,0000
$ 197,0000
$ 40,0000
$ 40,0000
$ 40,0000
$ 40,0000
$ 285,0000
$ 257,0000
$ 285,0000
$ 311,0000
$ 268,0000
$ 39,0000
$ 260,0000
$ 2,0000
$ 551,0000
$ 76,0000
$ 476,0000
$ 22,474,0000
$ 79,0000
$ 5,0000
$ 245,0000
$ 25,0000
$ 2,0000
$ 6,117,0000
$ 267,0000
$ 2,0000
$ 84,0000
$ 1,0000
$ 66,0000
$ 120,0000
$ 425,0000
$ 4,0000
$ 56,0000
$ 28,0000
$ 697,0000
$ 28,0000
$ 15,0000
$ 47,0000
$ 74,0000
$ 14,0000
$ 38,0000
$ 1,938,0000
$ 2,0000
$ 5,0000
$ 607,0000
$ 40,0000
$ 637,0000
$ 27,0000
$ 70,0000
$ 70,0000
$ 210,0000
$ 276,0000
$ 2,0000
$ 2,0000
$ 73,0000
$ 4,0000
$ 50,0000
$ 80,0000
$ 86,0000
$ 110,0000
$ 1,013,0000
$ 118,0000
$ 17,0000
$ 327,0000
$ 50,0000
$ 3,0000
$ 78,0000
$ 63,0000
$ 2,0000
$ 2,076,0000
$ 1,909,0000
$ 2,943,0000
$ 179,0000
$ 50,0000
$ 139,0000
$ 256,0000
$ 47,0000
$ 137,0000
$ 166,0000
$ 166,0000
$ 20,0000
$ 5,786,0000
$ 1,835,0000
$ 1,835,0000
$ 1,835,0000
$ 1,836,0000
$ 1,835,0000
$ 1,835,0000
$ 1,836,0000
$ 150,0000
$ 2,0000
$ 496,0000
$ 503,0000
$ 5,0000
$ 2,0000
$ 38,0000
$ 17,0000
$ 257,0000
$ 219,0000
$ 205,0000
$ 13,0000
$ 119,0000
$ 307,0000
$ 445,0000
$ 445,0000
$ 362,0000
$ 362,0000
$ 552,0000
$ 108,0000
$ 2,580,0000
$ 1,761,0000
$ 1,761,0000
$ 1,761,0000
$ 1,000,0000
$ 133,0000
$ 407,0000
$ 110,0000
$ 341,0000
$ 23,0000
$ 4,0000
$ 3,0000
$ 71,0000
$ 1,001,0000
$ 468,0000
$ 734,0000
$ 201,0000
$ 137,0000
$ 176,0000
$ 155,0000
$ 50,0000
$ 16,0000
$ 16,0000
$ 11,0000
$ 11,0000
$ 2,581,0000
$ 100,0000
$ 183,0000
$ 119,0000
$ 268,0000
$ 18,0000
$ 127,0000
$ 2,0000
$ 84,0000
$ 28,0000
$ 34,0000
$ 44,0000
$ 179,0000
$ 32,0000
$ 179,0000
$ 154,0000
$ 137,0000
$ 27,0000
$ 14,0000
$ 10,0000
$ 6,0000
$ 17,0000
$ 370,0000
$ 370,0000
$ 370,0000
$ 370,0000
$ 182,0000
$ 8,0000
$ 3,0000
$ 16,0000
$ 9,0000
$ 14,0000
$ 14,0000
$ 73,0000
$ 97,0000
$ 90,0000
$ 72,0000
$ 54,0000
$ 137,0000
$ 116,0000
$ 20,0000
$ 44,0000
$ 336,0000
$ 45,0000
$ 45,0000
$ 72,0000
$ 119,0000
$ 10,0000
$ 35,0000
$ 90,0000
$ 91,0000
$ 105,0000
$ 77,0000
$ 211,0000
$ 39,0000
$ 10,0000
$ 276,0000
$ 17,0000
$ 25,0000
$ 542,0000
$ 299,0000
$ 245,0000
$ 10,0000
$ 12,0000
$ 70,0000
$ 55,0000
$ 24,0000
$ 50,0000
$ 5,0000
$ 327,0000
$ 547,0000
$ 3,0000
$ 37,0000
$ 324,0000
$ 36,0000
$ 19,0000
$ 22,0000
$ 28,0000
$ 28,0000
$ 28,0000
$ 28,0000
$ 28,0000
$ 8,0000
$ 28,0000
$ 33,0000
$ 364,0000
$ 17,0000
$ 48,0000
$ 17,0000
$ 17,0000
$ 51,0000
$ 185,0000
$ 56,0000
$ 375,0000
$ 307,0000
$ 426,0000
$ 20,0000
$ 17,0000
$ 50,0000
$ 232,0000
$ 23,0000
$ 54,0000
$ 863,0000
$ 257,0000
$ 15,0000
$ 361,0000
$ 100,0000
$ 100,0000
$ 100,0000
$ 100,0000
$ 1,594,0000
$ 31,0000
$ 99,0000
$ 290,0000
$ 23,0000
$ 48,0000
$ 10,0000
$ 11,0000
$ 4,0000
$ 1,0000
$ 23,0000
$ 980,0000
$ 8,0000
$ 60,0000
$ 102,0000
$ 17,0000
$ 17,0000
$ 16,0000
$ 96,0000
$ 8,0000
$ 10,0000
$ 56,0000
$ 28,0000
$ 28,0000
$ 41,0000
$ 40,0000
$ 224,0000
$ 2,0000
$ 122,0000
$ 121,0000
$ 121,0000
$ 122,0000
$ 121,0000
$ 3,0000
$ 3,0000
$ 3,0000
$ 828,0000
$ 30,0000
$ 276,0000
$ 551,0000
$ 223,0000
$ 20,0000
$ 1,358,0000
$ 1,552,0000
$ 1,0000
$ 202,0000
$ 29,0000
$ 32,0000
$ 4,0000
$ 3,400,0000
$ 176,0000
$ 24,0000
$ 47,0000
$ 119,0000
$ 137,0000
$ 496,0000
$ 339,0000
$ 2,0000
$ 4,761,0000
$ 83,0000
$ 579,0000
$ 59,0000
$ 84,0000
$ 196,0000
$ 196,0000
$ 185,0000
$ 23,0000
$ 30,0000
$ 9,0000
$ 83,0000
$ 22,0000
$ 12,0000
$ 42,0000
$ 2,072,0000
$ 56,0000
$ 25,0000
$ 25,0000
$ 25,0000
$ 25,0000
$ 44,0000
$ 68,0000
$ 2,0000
$ 5,0000
$ 2,799,0000
$ 84,0000
$ 467,0000
$ 99,0000
$ 16,0000
$ 90,0000
$ 100,0000
$ 3,0000
$ 11,0000
$ 11,0000
$ 14,0000
$ 14,0000
$ 4,0000
$ 1,516,0000
$ 1,517,0000
$ 1,011,0000
$ 153,0000
$ 4,0000
$ 123,0000
$ 52,0000
$ 29,0000
$ 82,0000
$ 82,0000
$ 28,0000
$ 154,0000
$ 159,0000
$ 10,0000
$ 37,0000
$ 6,158,0000
$ 5,0000
$ 382,0000
$ 3,314,0000
$ 25,0000
$ 19,0000
$ 13,0000
$ 75,0000
$ 493,0000
$ 13,0000
$ 20,0000
$ 292,0000
$ 4,0000
$ 90,0000
$ 15,0000
$ 22,0000
$ 57,0000
$ 19,0000
$ 2,0000
$ 239,0000
$ 30,0000
$ 125,0000
$ 110,0000
$ 50,0000
$ 26,0000
$ 50,0000
$ 260,0000
$ 10,0000
$ 905,0000
$ 905,0000
$ 905,0000
$ 102,0000
$ 60,0000
$ 23,0000
$ 217,0000
$ 96,0000
$ 110,0000
$ 26,0000
$ 27,0000
$ 239,0000
$ 428,0000
$ 68,0000
$ 68,0000
$ 69,0000
$ 105,0000
$ 90,0000
$ 6,0000
$ 180,0000
$ 44,0000
$ 36,0000
$ 24,0000
$ 84,0000
$ 2,258,0000
$ 2,288,0000
$ 2,288,0000
$ 6,292,0000
$ 6,292,0000
$ 6,293,0000
$ 6,292,0000
$ 216,0000
$ 17,0000
$ 2,0000
$ 56,0000
$ 5,0000
$ 119,0000
$ 2,0000
$ 59,0000
$ 18,0000
$ 4,0000
$ 47,0000
$ 57,0000
$ 2,0000
$ 10,0000
$ 85,0000
$ 85,0000
$ 85,0000
$ 16,0000
$ 88,0000
$ 2,0000
$ 155,0000
$ 22,0000
$ 121,0000
$ 380,0000
$ 29,0000
$ 110,0000
$ 48,0000
$ 831,0000
$ 65,0000
$ 2,425,0000
$ 245,0000
$ 17,0000
$ 4,885,0000
$ 191,0000
$ 2,083,0000
$ 128,0000
$ 137,0000
$ 150,0000
$ 1,731,0000
$ 4,0000
$ 20,0000
$ 381,0000
$ 2,0000
$ 276,0000
$ 5,0000
$ 16,0000
$ 2,0000
$ 5,0000
$ 5,0000
$ 60,0000
$ 113,0000
$ 23,0000
$ 80,0000
$ 14,0000
$ 29,0000
$ 14,0000
$ 14,0000
$ 553,0000
$ 18,0000
$ 33,0000
$ 8,0000
$ 149,0000
$ 48,0000
$ 48,0000
$ 50,0000
$ 276,0000
$ 13,0000
$ 82,0000
$ 10,0000
$ 150,0000
$ 350,0000
$ 20,0000
$ 9,0000
$ 1,186,0000
$ 1,380,0000
$ 33,0000
$ 50,0000
$ 68,0000
$ 244,0000
$ 550,0000
$ 100,0000
$ 25,0000
$ 6,593,0000
$ 2,0000
$ 32,0000
$ 47,0000
$ 170,0000
$ 1,028,0000
$ 1,0000
$ 23,0000
$ 2,0000
$ 2,0000
$ 2,0000
$ 49,0000
$ 50,0000
$ 281,0000
$ 40,0000
$ 40,0000
$ 2,0000
$ 1,030,0000
$ 3,002,0000
$ 2,185,0000
$ 1,508,0000
$ 1,509,0000
$ 237,0000
$ 50,0000
$ 62,0000
$ 276,0000
$ 6,0000
$ 406,0000
$ 54,0000
$ 57,0000
$ 70,0000
$ 33,0000
$ 1,643,0000
$ 99,0000
$ 317,0000
$ 144,0000
$ 50,0000
$ 2,0000
$ 254,0000
$ 189,0000
$ 5,0000
$ 5,0000
$ 47,0000
$ 180,0000
$ 305,0000
$ 16,0000
$ 85,0000
$ 85,0000
$ 5,0000
$ 11,0000
$ 5,0000
$ 187,0000
$ 171,0000
$ 1,754,0000
$ 2,093,0000
$ 6,292,0000
$ 30,0000
$ 9,0000
$ 404,0000
$ 174,0000
$ 327,0000
$ 8,078,0000
$ 2,514,0000
$ 13,0000
$ 55,0000
$ 60,0000
$ 17,0000
$ 137,0000
$ 21,0000
$ 81,0000
$ 654,0000
$ 60,0000
$ 5,0000
$ 137,0000
$ 10,0000
$ 81,0000
$ 47,0000
$ 17,0000
$ 154,0000
$ 25,0000
$ 38,0000
$ 25,0000
$ 25,0000
$ 2,0000
$ 31,0000
$ 1,575,0000
$ 28,0000
$ 63,0000
$ 63,0000
$ 63,0000
$ 63,0000
$ 21,0000
$ 48,0000
$ 119,0000
$ 8,0000
$ 120,0000
$ 83,0000
$ 106,0000
$ 22,0000
$ 239,0000
$ 5,0000
$ 89,0000
$ 28,0000
$ 62,0000
$ 14,0000
$ 13,0000
$ 13,0000
$ 33,0000
$ 90,0000
$ 10,0000
$ 5,0000
$ 137,0000
$ 20,0000
$ 4,0000
$ 4,0000
$ 740,0000
$ 80,0000
$ 35,0000
$ 4,0000
$ 179,0000
$ 455,0000
$ 143,0000
$ 67,0000
$ 2,010,0000
$ 149,0000
$ 149,0000
$ 641,0000
$ 2,0000
$ 156,0000
$ 50,0000
$ 2,0000
$ 175,0000
$ 90,0000
$ 17,0000
$ 53,0000
$ 8,0000
$ 2,0000
$ 116,0000
$ 116,0000
$ 116,0000
$ 116,0000
$ 562,0000
$ 400,0000
$ 7,0000
$ 271,0000
$ 500,0000
$ 239,0000
$ 516,0000
$ 410,0000
$ 239,0000
$ 34,0000
$ 2,145,0000
$ 2,146,0000
$ 2,139,0000
$ 51,0000
$ 20,0000
$ 2,077,0000
$ 2,076,0000
$ 2,076,0000
$ 2,076,0000
$ 2,0000
$ 42,0000
$ 1,280,0000
$ 1,140,0000
$ 4,0000
$ 90,0000
$ 80,0000
$ 40,0000
$ 50,0000
$ 28,148,0000
$ 2,0000
$ 5,0000
$ 222,0000
$ 155,0000
$ 35,0000
$ 2,0000
$ 150,0000
$ 210,0000
$ 108,0000
$ 52,0000
$ 1,226,0000
$ 382,0000
$ 534,0000
$ 51,0000
$ 102,0000
$ 102,0000
$ 217,0000
$ 33,0000
$ 517,0000
$ 860,0000
$ 185,0000
$ 723,0000
$ 15,0000
$ 11,0000
$ 100,0000
$ 30,0000
$ 1,367,0000
$ 2,0000
$ 19,0000
$ 13,0000
$ 360,0000
$ 18,0000
$ 210,0000
$ 209,0000
$ 36,0000
$ 1,654,0000
$ 10,0000
$ 17,0000
$ 21,0000
$ 4,0000
$ 2,0000
$ 75,0000
$ 75,0000
$ 77,0000
$ 18,0000
$ 85,0000
$ 2,0000
$ 34,0000
$ 788,0000
$ 788,0000
$ 788,0000
$ 788,0000
$ 16,0000
$ 2,0000
$ 4,0000
$ 6,0000
$ 254,0000
$ 20,0000
$ 2,0000
$ 293,0000
$ 6,0000
$ 362,0000
$ 12,0000
$ 1,042,0000
$ 257,0000
$ 79,0000
$ 373,0000
$ 1,020,0000
$ 256,0000
$ 50,0000
$ 383,0000
$ 382,0000
$ 382,0000
$ 276,0000
$ 31,0000
$ 2,0000
$ 471,0000
$ 471,0000
$ 50,0000
$ 341,0000
$ 300,0000
$ 2,0000
$ 117,0000
$ 406,0000
$ 406,0000
$ 4,0000
$ 237,0000
$ 86,0000
$ 1,341,0000
$ 342,0000
$ 33,0000
$ 1,709,0000
$ 4,273,0000
$ 1,709,0000
$ 7,458,0000
$ 342,0000
$ 342,0000
$ 60,0000
$ 400,0000
$ 20,0000
$ 10,0000
$ 356,0000
$ 66,0000
$ 55,0000
$ 110,0000
$ 50,0000
$ 113,0000
$ 651,0000
$ 14,0000
$ 50,0000
$ 15,0000
$ 11,0000
$ 40,0000
$ 7,0000
$ 10,0000
$ 165,0000
$ 100,0000
$ 39,0000
$ 5,0000
$ 17,0000
$ 6,0000
$ 14,0000
$ 80,0000
$ 10,0000
$ 500,0000
$ 48,0000
$ 2,548,0000
$ 89,0000
$ 160,0000
$ 96,0000
$ 200,0000
$ 137,0000
$ 240,0000
$ 400,0000
$ 400,0000
$ 6,0000
$ 8,0000
$ 20,0000
$ 100,0000
$ 100,0000
$ 100,0000
$ 20,0000
$ 17,0000
$ 30,0000
$ 10,0000
$ 167,0000
$ 17,0000
$ 15,0000
$ 9,0000
$ 16,014,0000
$ 64,0000
$ 115,0000
$ 137,0000
$ 8,0000
$ 4,0000
$ 5,0000
$ 57,0000
$ 17,0000
$ 4,0000
$ 17,0000
$ 401,0000
$ 2,843,0000
$ 63,0000
$ 63,0000
$ 63,0000
$ 63,0000
$ 102,0000
$ 165,0000
$ 4,0000
$ 137,0000
$ 87,0000
$ 4,0000
$ 2,114,0000
$ 75,0000
$ 830,0000
$ 568,0000
$ 88,0000
$ 88,0000
$ 127,0000
$ 119,0000
$ 90,0000
$ 5,0000
$ 36,0000
$ 40,0000
$ 100,0000
$ 1,977,0000
$ 1,157,0000
$ 3,0000
$ 354,0000
$ 10,0000
$ 151,0000
$ 56,0000
$ 120,0000
$ 230,0000
$ 40,0000
$ 82,0000
$ 51,0000
